day_id,city_id,temperature_celsius,condition_text,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset
D0983,C038,25.0,,15.1,220,1013.0,0.0,89,100,27.5,10.0,1.0,22.8,1,05:51 AM,06:00 PM
D0984,C038,26.0,,16.9,210,1013.0,0.0,84,50,29.2,10.0,1.0,20.6,1,05:51 AM,05:59 PM
D0985,C038,26.0,,13.0,230,1013.0,0.39,89,75,29.5,10.0,1.0,15.6,1,05:51 AM,05:59 PM
D0986,C038,26.0,,11.2,240,1013.0,0.03,89,25,29.0,10.0,1.0,14.3,1,05:51 AM,05:58 PM
D0987,C038,26.0,,20.2,210,1013.0,0.0,89,25,29.3,10.0,1.0,24.1,1,05:51 AM,05:58 PM
D0988,C038,22.0,,6.8,280,1012.0,0.0,100,0,24.5,10.0,1.0,24.3,1,05:50 AM,05:57 PM
D0989,C039,32.0,,11.2,80,1006.0,0.0,26,25,32.3,10.0,8.0,16.9,2,06:52 AM,08:00 PM
D0990,C039,26.0,,9.0,350,1004.0,0.0,48,25,27.1,10.0,1.0,22.7,2,06:53 AM,07:58 PM
D0991,C039,26.0,,3.6,302,1010.0,0.0,42,0,26.7,10.0,1.0,22.0,1,06:53 AM,07:58 PM
D0992,C039,26.0,,9.0,330,1014.0,0.0,45,0,27.0,10.0,1.0,17.6,1,06:54 AM,07:57 PM
D0993,C039,25.0,,9.0,330,1015.0,0.0,41,25,25.7,10.0,1.0,9.4,2,06:55 AM,07:55 PM
D0994,C039,27.0,,16.9,350,1017.0,0.0,39,0,27.3,10.0,1.0,24.1,2,06:55 AM,07:54 PM
D0995,C039,24.0,,3.6,346,1012.0,0.0,39,0,24.8,10.0,1.0,19.4,1,06:56 AM,07:52 PM
D0996,C039,20.0,Partly Cloudy,13.0,330,1006.0,0.2,73,75,20.0,10.0,1.0,15.5,1,06:57 AM,07:51 PM
D0997,C039,26.0,,22.0,70,1009.0,0.0,58,75,27.6,10.0,1.0,13.7,1,06:58 AM,07:49 PM
D0998,C039,20.0,,3.6,10,1013.0,0.0,94,75,20.0,7.0,1.0,19.1,1,06:59 AM,07:48 PM
D0999,C039,24.0,,47.9,10,1012.0,0.0,57,25,25.8,10.0,1.0,28.4,1,07:00 AM,07:46 PM
D1000,C039,24.0,,42.8,10,1012.0,0.0,57,25,25.6,10.0,1.0,34.9,1,07:01 AM,07:45 PM
D1001,C039,23.0,,28.1,360,1014.0,0.0,57,25,24.8,10.0,1.0,28.8,1,07:01 AM,07:43 PM
D1002,C039,24.0,,11.2,350,1013.0,0.0,50,25,25.6,10.0,1.0,34.9,1,07:02 AM,07:42 PM
D1003,C039,22.0,,13.0,340,1014.0,0.0,50,25,24.5,10.0,1.0,25.6,1,07:03 AM,07:40 PM
D1004,C039,22.0,,3.6,10,1017.0,0.0,41,0,24.1,10.0,1.0,23.4,1,07:04 AM,07:39 PM
D1005,C039,30.0,,11.2,180,1014.0,0.0,33,0,28.8,10.0,7.0,6.5,1,07:06 AM,07:36 PM
D1006,C039,22.0,,3.6,328,1015.0,0.0,61,0,24.3,10.0,1.0,6.1,2,07:06 AM,07:36 PM
D1007,C039,22.0,,3.6,10,1016.0,0.0,61,0,24.2,10.0,1.0,9.7,2,07:07 AM,07:34 PM
D1008,C039,25.0,,3.6,10,1017.0,0.0,41,0,25.5,10.0,1.0,26.3,1,07:07 AM,07:33 PM
D1009,C039,24.0,,3.6,10,1016.0,0.0,54,0,25.5,10.0,1.0,18.0,1,07:08 AM,07:31 PM
D1010,C039,22.0,,22.0,360,1016.0,0.0,57,25,24.6,10.0,1.0,20.0,1,07:09 AM,07:29 PM
D1011,C039,24.0,,6.8,330,1015.0,0.0,44,0,24.1,10.0,1.0,20.4,1,07:10 AM,07:28 PM
D1012,C039,23.0,,3.6,10,1016.0,0.0,61,0,24.7,10.0,1.0,7.7,1,07:11 AM,07:26 PM
D1013,C039,22.0,,3.6,10,1016.0,0.0,65,25,24.5,10.0,1.0,6.9,2,07:12 AM,07:25 PM
D1014,C039,23.0,Clear and Sunny,3.6,10,1016.0,0.0,69,0,24.8,10.0,1.0,9.1,2,07:13 AM,07:23 PM
D1015,C040,25.0,,6.8,110,1015.0,2.5,100,75,27.2,10.0,5.0,7.2,1,06:46 AM,07:06 PM
D1016,C040,25.0,,3.6,256,1015.0,7.7,94,75,27.8,10.0,1.0,38.5,1,06:46 AM,07:05 PM
D1017,C040,27.0,,3.6,47,1014.0,0.0,89,50,30.6,10.0,1.0,2.5,1,06:46 AM,07:05 PM
D1018,C040,28.0,,19.1,310,1015.0,0.4,89,75,32.9,10.0,1.0,30.2,1,06:46 AM,07:04 PM
D1019,C040,27.0,Light Rain with Thunder,3.6,268,1014.0,0.8,89,75,30.5,10.0,1.0,22.0,1,06:46 AM,07:04 PM
D1020,C040,27.0,,3.6,217,1013.0,0.1,84,25,30.2,10.0,1.0,22.3,1,06:46 AM,07:03 PM
D1021,C040,27.0,,11.2,230,1014.0,1.9,89,75,31.0,10.0,1.0,12.6,1,06:46 AM,07:03 PM
D1022,C040,25.0,Light Precipitation,15.1,290,1012.0,1.8,100,75,27.4,6.0,1.0,42.5,1,06:46 AM,07:02 PM
D1023,C040,25.0,,6.8,250,1015.0,1.0,94,75,27.3,5.0,1.0,47.2,1,06:46 AM,07:01 PM
D1024,C040,25.7,Rain Showers,13.3,258,1015.0,0.2,79,55,28.0,10.0,1.0,22.3,1,06:45 AM,07:01 PM
D1025,C040,27.0,,6.8,250,1013.0,0.1,89,75,30.5,10.0,1.0,31.7,1,06:45 AM,07:00 PM
D1026,C040,27.0,,11.2,270,1013.0,0.1,89,50,30.6,10.0,1.0,28.1,1,06:45 AM,07:00 PM
D1027,C040,27.0,,19.1,190,1014.0,0.0,84,75,30.5,6.0,1.0,33.1,1,06:45 AM,06:59 PM
D1028,C040,27.0,Partly Cloudy,15.1,170,1015.0,0.0,89,50,31.4,10.0,1.0,37.1,1,06:45 AM,06:58 PM
D1029,C040,27.0,,6.8,290,1014.0,3.6,94,50,30.3,10.0,1.0,18.0,1,06:45 AM,06:58 PM
D1030,C040,28.0,,15.1,290,1012.0,0.0,89,50,32.3,10.0,1.0,26.3,1,06:45 AM,06:57 PM
D1031,C040,26.0,,11.2,250,1011.0,0.0,94,75,28.4,10.0,6.0,9.7,1,06:45 AM,06:56 PM
D1032,C040,27.0,,6.8,260,1013.0,0.0,84,50,30.0,10.0,1.0,18.0,1,06:45 AM,06:56 PM
D1033,C040,27.0,,3.6,213,1012.0,0.0,89,75,30.2,10.0,1.0,8.6,1,06:45 AM,06:55 PM
D1034,C040,28.0,,11.2,220,1012.0,0.1,89,75,33.0,8.0,1.0,19.1,1,06:45 AM,06:55 PM
D1035,C040,26.0,Partly Cloudy,6.8,90,1011.0,3.78,94,75,28.8,10.0,1.0,27.2,1,06:44 AM,06:54 PM
D1036,C040,27.0,,6.8,250,1012.0,0.0,89,50,30.3,10.0,1.0,20.3,1,06:44 AM,06:53 PM
D1037,C040,26.0,,3.6,10,1011.0,0.3,94,75,28.5,10.0,1.0,21.1,1,06:44 AM,06:53 PM
D1038,C040,27.0,,11.2,270,1014.0,2.06,89,75,30.4,10.0,1.0,27.3,1,06:44 AM,06:52 PM
D1039,C040,27.2,Light Precipitation,18.7,308,1013.0,0.93,80,53,30.6,9.0,1.0,31.6,1,06:44 AM,06:52 PM
D1040,C040,25.0,,3.6,351,1012.0,3.61,89,75,27.9,7.0,1.0,18.2,1,06:44 AM,06:51 PM
D1041,C041,24.0,Mist or Fog,3.6,10,1013.0,1.8,100,75,26.3,5.0,1.0,20.9,1,05:46 AM,06:01 PM
D1042,C041,26.0,,3.6,80,1014.0,0.1,94,25,29.1,10.0,1.0,20.5,1,05:46 AM,06:01 PM
D1043,C041,28.0,,6.8,50,1012.0,0.0,84,25,32.5,10.0,1.0,18.7,1,05:46 AM,06:01 PM
D1044,C041,25.0,,3.6,10,1012.0,0.0,94,25,27.1,10.0,1.0,18.0,1,05:46 AM,06:00 PM
D1045,C041,28.0,,11.2,40,1012.0,0.2,84,50,33.5,10.0,1.0,20.5,1,05:46 AM,06:00 PM
D1046,C041,28.0,,11.2,40,1009.0,0.0,79,25,32.1,10.0,1.0,20.5,1,05:46 AM,05:59 PM
D1047,C041,28.0,,6.8,60,1011.0,0.0,74,25,31.9,10.0,1.0,27.0,1,05:45 AM,05:59 PM
D1048,C041,28.0,,6.8,50,1012.0,0.0,79,25,31.5,10.0,1.0,23.0,1,05:45 AM,05:58 PM
D1049,C041,28.0,,11.2,100,1012.0,0.0,84,50,32.2,10.0,1.0,23.0,1,05:45 AM,05:58 PM
D1050,C041,25.0,,6.8,220,1011.0,0.0,94,25,27.0,10.0,1.0,22.7,1,05:45 AM,05:57 PM
D1051,C041,29.0,,11.2,30,1009.0,0.0,70,25,34.7,10.0,1.0,19.8,1,05:45 AM,05:57 PM
D1052,C041,29.0,Partly Cloudy,11.2,30,1009.0,0.0,79,25,34.0,10.0,1.0,24.5,1,05:45 AM,05:56 PM
D1053,C041,30.0,,11.2,70,1010.0,0.0,66,25,35.8,10.0,1.0,24.8,1,05:44 AM,05:56 PM
D1054,C041,29.0,,11.2,70,1010.0,0.0,70,0,33.8,10.0,1.0,18.7,1,05:44 AM,05:55 PM
D1055,C041,29.0,,15.1,70,1009.0,0.0,79,25,33.8,10.0,1.0,23.8,1,05:44 AM,05:55 PM
D1056,C041,30.0,,11.2,10,1009.0,0.0,70,50,35.5,10.0,1.0,19.8,1,05:44 AM,05:54 PM
D1057,C041,33.0,,11.2,90,1014.0,0.0,59,75,37.3,10.0,8.0,16.9,1,05:44 AM,05:53 PM
D1058,C041,27.0,,3.6,10,1010.0,0.0,84,25,29.3,10.0,1.0,23.8,1,05:44 AM,05:53 PM
D1059,C041,29.0,,6.8,340,1010.0,0.0,70,25,33.0,10.0,1.0,23.8,1,05:43 AM,05:53 PM
D1060,C041,32.0,,22.0,40,1009.0,0.0,59,25,41.5,10.0,1.0,21.6,1,05:43 AM,05:52 PM
D1061,C041,30.0,,6.8,50,1010.0,0.0,70,25,35.6,10.0,1.0,21.0,1,05:43 AM,05:52 PM
D1062,C041,30.0,,11.2,20,1009.0,0.0,75,25,36.6,10.0,1.0,22.4,1,05:43 AM,05:51 PM
D1063,C041,30.0,,3.6,52,1009.0,0.0,75,25,36.2,10.0,1.0,20.7,1,05:43 AM,05:51 PM
D1064,C041,27.0,,3.6,10,1008.0,0.0,89,25,29.5,10.0,1.0,18.5,1,05:43 AM,05:50 PM
D1065,C041,26.0,,6.8,30,1008.0,0.0,94,50,28.2,10.0,1.0,14.1,1,05:42 AM,05:49 PM
D1066,C041,29.0,,6.8,80,1008.0,0.0,75,25,34.4,10.0,1.0,17.4,1,05:42 AM,05:49 PM
D1067,C042,21.0,,6.1,130,1017.0,0.0,88,75,21.0,10.0,1.0,10.8,1,05:37 AM,06:02 PM
D1068,C042,25.0,,3.6,317,1018.0,0.8,74,25,28.2,10.0,1.0,7.6,1,05:37 AM,06:02 PM
D1069,C042,29.0,,6.1,110,1015.0,1.5,55,25,36.2,10.0,5.0,10.1,2,05:37 AM,06:02 PM
D1070,C042,27.0,,6.8,250,1015.0,0.0,58,25,29.1,10.0,7.0,7.2,1,05:37 AM,06:01 PM
D1071,C042,22.0,,25.9,360,1018.0,1.2,88,75,24.6,10.0,4.0,15.5,1,05:37 AM,06:00 PM
D1072,C042,28.0,,11.2,50,1017.0,0.0,48,50,29.9,10.0,7.0,8.6,1,05:37 AM,06:00 PM
D1073,C042,27.0,,9.0,240,1015.0,0.3,58,50,29.5,10.0,5.0,13.3,1,05:38 AM,05:59 PM
D1074,C042,28.0,,15.1,70,1017.0,0.5,48,37,31.6,10.0,5.0,4.7,1,05:38 AM,05:58 PM
D1075,C042,29.0,Partly Cloudy,6.8,40,1018.0,0.4,52,37,34.5,10.0,5.0,7.2,1,05:38 AM,05:58 PM
D1076,C042,30.0,,15.1,60,1018.0,0.0,46,37,33.8,10.0,6.0,10.4,1,05:38 AM,05:57 PM
D1077,C042,30.0,,25.9,70,1017.0,0.0,40,25,33.2,10.0,7.0,9.7,1,05:38 AM,05:56 PM
D1078,C042,26.8,,10.8,50,1010.0,0.0,58,47,28.0,10.0,7.0,12.6,1,05:38 AM,05:56 PM
D1079,C042,30.0,,9.0,70,1017.0,0.0,40,25,30.8,10.0,7.0,11.9,1,05:38 AM,05:55 PM
D1080,C042,31.0,,9.0,90,1017.0,0.0,43,37,33.3,10.0,7.0,11.2,1,05:38 AM,05:54 PM
D1081,C042,29.0,,15.1,40,1018.0,0.0,48,37,32.3,10.0,6.0,9.0,1,05:38 AM,05:53 PM
D1082,C042,29.0,,15.1,50,1017.0,0.0,52,50,34.5,10.0,6.0,4.3,1,05:38 AM,05:53 PM
D1083,C042,24.0,,3.6,28,1021.0,0.0,78,50,26.1,10.0,6.0,7.6,1,05:38 AM,05:51 PM
D1084,C042,31.0,,15.1,30,1017.0,0.1,38,37,35.7,10.0,6.0,3.6,1,05:38 AM,05:51 PM
D1085,C042,31.0,,11.2,90,1017.0,0.0,36,37,31.6,10.0,7.0,11.5,1,05:38 AM,05:50 PM
D1086,C042,31.0,,11.2,30,1018.0,0.0,38,37,33.1,10.0,7.0,13.7,1,05:38 AM,05:50 PM
D1087,C042,30.0,,11.2,40,1017.0,0.09,46,37,33.3,10.0,6.0,3.1,1,05:38 AM,05:49 PM
D1088,C042,31.0,,15.1,50,1018.0,0.0,29,25,30.3,10.0,7.0,13.2,1,05:38 AM,05:48 PM
D1089,C042,31.0,,13.0,60,1016.0,0.0,38,37,35.1,10.0,7.0,6.6,1,05:38 AM,05:48 PM
D1090,C042,29.0,,9.0,280,1015.0,0.6,52,37,31.3,10.0,6.0,6.2,1,05:38 AM,05:47 PM
D1091,C042,27.0,,15.1,350,1017.0,0.46,58,37,29.7,10.0,5.0,5.9,1,05:38 AM,05:46 PM
D1092,C042,31.0,Partly Cloudy,24.1,60,1017.0,0.0,43,37,35.4,10.0,7.0,7.0,1,05:38 AM,05:45 PM
D1093,C043,20.0,Rain Showers,11.2,200,1005.0,0.1,88,75,20.0,10.0,5.0,7.2,1,05:58 AM,07:31 PM
D1094,C043,16.0,,6.1,350,1004.0,0.6,100,0,16.0,10.0,1.0,8.6,1,05:59 AM,07:29 PM
D1095,C043,15.0,,6.8,260,1009.0,0.8,94,0,15.7,10.0,1.0,5.0,2,05:59 AM,07:29 PM
D1096,C043,13.0,,9.0,10,1017.0,0.0,94,0,13.0,10.0,1.0,9.4,1,06:00 AM,07:27 PM
D1097,C043,15.0,,3.6,196,1019.0,0.0,88,0,15.6,10.0,1.0,7.2,2,06:02 AM,07:25 PM
D1098,C043,16.0,,4.0,10,1021.0,0.0,94,0,16.0,10.0,1.0,4.3,1,06:03 AM,07:23 PM
D1099,C043,16.0,,13.0,340,1023.0,0.0,77,0,16.0,10.0,1.0,10.4,1,06:04 AM,07:21 PM
D1100,C043,17.0,,13.0,10,1025.0,0.0,63,0,17.0,10.0,1.0,22.3,1,06:06 AM,07:19 PM
D1101,C043,15.0,,6.8,10,1024.0,0.0,82,0,15.2,10.0,1.0,10.1,1,06:07 AM,07:17 PM
D1102,C043,14.0,,6.1,350,1023.0,0.0,82,0,14.1,10.0,1.0,10.4,1,06:08 AM,07:15 PM
D1103,C043,15.0,,3.6,29,1023.0,0.0,77,0,15.2,10.0,1.0,10.4,1,06:10 AM,07:13 PM
D1104,C043,15.0,,3.6,36,1021.0,0.0,77,0,15.1,10.0,1.0,11.5,1,06:11 AM,07:11 PM
D1105,C043,16.0,,6.8,350,1020.0,0.0,82,0,16.0,10.0,1.0,6.8,2,06:12 AM,07:09 PM
D1106,C043,16.0,,6.1,10,1018.0,0.0,82,0,16.0,10.0,1.0,5.8,2,06:14 AM,07:07 PM
D1107,C043,16.0,,3.6,10,1014.0,0.0,88,0,16.0,10.0,1.0,6.1,2,06:15 AM,07:05 PM
D1108,C043,17.0,,3.6,126,1014.0,0.0,72,0,17.0,10.0,1.0,9.0,3,06:16 AM,07:03 PM
D1109,C043,21.0,Rain Showers,24.1,360,1016.0,0.0,83,75,21.0,10.0,6.0,16.6,1,06:19 AM,06:59 PM
D1110,C043,18.0,,6.8,310,1019.0,0.0,94,0,18.0,10.0,1.0,2.9,1,06:19 AM,06:59 PM
D1111,C043,19.0,,6.1,80,1020.0,0.0,60,0,19.0,10.0,1.0,7.9,1,06:20 AM,06:57 PM
D1112,C043,17.0,,6.1,70,1020.0,0.0,88,0,17.0,10.0,1.0,8.3,1,06:22 AM,06:55 PM
D1113,C043,18.0,,6.8,120,1019.0,0.0,88,0,18.0,10.0,1.0,10.2,1,06:23 AM,06:53 PM
D1114,C043,23.0,Partly Cloudy,19.1,170,1012.0,0.0,61,75,24.7,10.0,1.0,17.4,1,06:24 AM,06:50 PM
D1115,C043,15.0,,3.6,310,1017.0,0.0,94,0,15.3,10.0,1.0,9.5,1,06:26 AM,06:48 PM
D1116,C043,17.0,,9.0,100,1015.0,0.0,72,0,17.0,10.0,1.0,11.2,2,06:27 AM,06:46 PM
D1117,C043,18.0,,6.1,110,1009.0,0.0,83,0,18.0,10.0,1.0,17.6,2,06:28 AM,06:44 PM
D1118,C043,20.0,,9.0,140,1009.0,0.0,73,75,20.0,10.0,1.0,17.2,2,06:30 AM,06:42 PM
D1119,C044,34.0,Mist or Fog,6.8,250,1004.0,0.0,50,50,33.4,5.0,9.0,13.3,2,05:58 AM,06:46 PM
D1120,C044,29.0,,11.2,260,1007.0,0.0,66,25,29.6,3.5,8.0,14.0,1,05:58 AM,06:45 PM
D1121,C044,29.0,Mist or Fog,3.6,211,1007.0,0.0,70,25,30.4,3.5,1.0,11.5,3,05:58 AM,06:45 PM
D1122,C044,29.0,Mist or Fog,6.8,270,1006.0,0.0,79,0,30.3,3.2,1.0,13.0,2,05:59 AM,06:44 PM
D1123,C044,31.3,,12.6,274,1004.0,0.0,38,6,31.5,10.0,1.0,19.8,2,05:59 AM,06:43 PM
D1124,C044,28.0,Mist or Fog,6.8,250,1004.0,0.0,84,0,27.2,3.5,1.0,18.4,1,06:00 AM,06:42 PM
D1125,C044,28.0,Mist or Fog,6.1,260,1003.0,0.0,79,0,27.8,3.5,1.0,14.4,1,06:00 AM,06:41 PM
D1126,C044,28.0,,11.2,50,1005.0,0.0,84,0,29.3,3.2,1.0,2.9,5,06:01 AM,06:40 PM
D1127,C044,29.0,Mist or Fog,3.6,10,1005.0,0.0,75,75,31.3,3.0,1.0,9.0,4,06:01 AM,06:38 PM
D1128,C044,28.0,Mist or Fog,3.6,10,1006.0,0.0,74,75,29.1,3.2,1.0,3.2,6,06:01 AM,06:37 PM
D1129,C044,27.0,Mist or Fog,9.0,90,1005.0,0.0,79,75,28.4,2.5,1.0,11.5,4,06:02 AM,06:36 PM
D1130,C044,25.0,,11.2,50,1005.0,0.1,94,100,26.6,1.6,1.0,20.9,3,06:02 AM,06:35 PM
D1131,C044,24.0,Thunderstorms,11.2,40,1002.0,0.1,100,100,26.0,2.1,1.0,10.4,2,06:03 AM,06:34 PM
D1132,C044,25.0,Mist or Fog,9.0,50,1002.0,0.0,94,75,27.8,2.5,1.0,12.6,3,06:03 AM,06:33 PM
D1133,C044,26.0,,4.0,110,1002.0,0.0,94,50,28.4,3.0,1.0,7.9,4,06:04 AM,06:31 PM
D1134,C044,28.0,,6.1,110,1003.0,0.0,89,50,31.4,3.0,1.0,9.4,3,06:04 AM,06:30 PM
D1135,C044,33.0,,6.8,130,1003.0,0.0,67,50,37.2,3.5,1.0,10.1,4,06:05 AM,06:28 PM
D1136,C044,30.0,Mist or Fog,6.1,190,1004.0,0.0,84,50,34.6,3.0,1.0,13.0,3,06:05 AM,06:28 PM
D1137,C044,28.0,Mist or Fog,6.8,40,1005.0,0.0,94,50,31.6,3.0,1.0,14.4,5,06:06 AM,06:27 PM
D1138,C044,26.0,Mist or Fog,11.2,60,1004.0,0.0,100,50,28.2,2.5,1.0,16.9,4,06:06 AM,06:25 PM
D1139,C044,25.0,,9.0,100,1004.0,0.0,89,75,27.0,2.5,1.0,11.6,3,06:07 AM,06:24 PM
D1140,C044,28.0,,11.2,110,1006.0,0.0,89,50,31.2,3.2,1.0,11.9,4,06:07 AM,06:23 PM
D1141,C044,30.4,,4.0,199,1006.0,0.0,59,29,33.6,10.0,1.0,5.6,4,06:08 AM,06:22 PM
D1142,C044,28.0,,6.1,90,1007.0,0.0,84,50,30.1,3.2,1.0,10.5,4,06:08 AM,06:21 PM
D1143,C044,28.0,Mist or Fog,6.1,260,1006.0,0.0,84,50,30.2,3.0,1.0,3.1,5,06:09 AM,06:19 PM
D1144,C044,27.0,,9.0,90,1006.0,0.0,100,50,28.4,2.2,1.0,13.8,6,06:09 AM,06:18 PM
D1145,C045,31.0,,25.9,40,1007.0,0.0,63,25,33.2,8.0,8.0,24.8,4,05:55 AM,05:53 PM
D1146,C045,30.0,,3.6,108,1012.0,0.0,62,25,34.1,5.0,7.0,7.9,5,05:54 AM,05:53 PM
D1147,C045,24.0,,6.1,220,1012.0,0.0,94,25,25.7,4.0,7.0,4.3,6,05:54 AM,05:53 PM
D1148,C045,24.0,,6.1,210,1011.0,0.0,94,25,25.6,5.0,7.0,9.0,6,05:54 AM,05:53 PM
D1149,C045,24.0,,6.8,220,1011.0,0.0,94,25,25.7,5.0,7.0,7.9,6,05:53 AM,05:53 PM
D1150,C045,25.0,,13.0,180,1011.0,0.0,69,50,26.7,7.0,7.0,7.2,6,05:53 AM,05:52 PM
D1151,C045,24.0,,11.2,150,1009.0,0.0,69,25,25.6,6.0,7.0,5.4,5,05:52 AM,05:52 PM
D1152,C045,22.0,,6.8,180,1011.0,0.0,83,25,24.6,8.0,6.0,11.2,6,05:52 AM,05:52 PM
D1153,C045,24.0,Mist or Fog,6.8,190,1011.0,0.0,89,25,25.6,4.0,7.0,5.4,6,05:51 AM,05:52 PM
D1154,C045,24.0,,3.6,129,1012.0,0.0,78,25,25.6,5.0,7.0,2.5,6,05:51 AM,05:52 PM
D1155,C045,26.0,Mist or Fog,3.6,114,1011.0,0.0,100,25,27.7,10.0,7.0,9.7,6,05:50 AM,05:52 PM
D1156,C045,26.0,Mist or Fog,4.0,250,1011.0,0.1,94,25,28.0,4.5,1.0,9.7,6,05:50 AM,05:51 PM
D1157,C045,24.0,Mist or Fog,11.2,200,1012.0,0.0,94,25,25.7,5.0,1.0,7.6,6,05:49 AM,05:51 PM
D1158,C045,25.0,,6.8,190,1011.0,0.0,74,25,26.6,7.0,1.0,12.6,6,05:49 AM,05:51 PM
D1159,C045,23.0,,6.1,220,1012.0,0.0,89,25,25.0,5.0,7.0,9.7,6,05:48 AM,05:51 PM
D1160,C045,24.0,,6.1,180,1012.0,0.0,83,50,25.7,6.0,1.0,6.8,6,05:48 AM,05:51 PM
D1161,C045,28.0,,3.6,37,1013.0,0.0,79,25,29.4,5.0,1.0,8.3,6,05:47 AM,05:50 PM
D1162,C045,25.0,,3.6,160,1012.0,0.0,94,25,26.5,6.0,1.0,1.4,6,05:47 AM,05:50 PM
D1163,C045,25.0,,3.6,103,1012.0,0.0,83,25,26.6,7.0,1.0,9.0,6,05:46 AM,05:50 PM
D1164,C045,26.0,,11.2,190,1011.0,0.0,84,25,27.7,5.0,1.0,8.3,6,05:46 AM,05:50 PM
D1165,C045,26.0,,6.1,240,1011.0,0.0,84,25,27.8,7.0,1.0,4.4,6,05:45 AM,05:50 PM
D1166,C045,27.0,,6.8,260,1010.0,0.0,84,50,28.8,4.0,1.0,2.4,6,05:45 AM,05:50 PM
D1167,C045,26.0,,9.0,180,1011.0,0.0,79,25,27.8,7.0,1.0,3.9,6,05:44 AM,05:49 PM
D1168,C045,27.0,,6.1,180,1011.0,0.0,84,50,29.2,6.0,1.0,10.0,6,05:44 AM,05:49 PM
D1169,C045,25.0,Mist or Fog,9.0,200,1011.0,0.0,94,25,26.5,5.0,1.0,7.2,6,05:43 AM,05:49 PM
D1170,C045,24.0,,3.6,41,1011.0,0.03,78,25,25.6,6.0,1.0,5.3,6,05:43 AM,05:49 PM
D1171,C046,33.0,,15.1,140,1008.0,0.0,15,25,30.9,10.0,8.0,13.7,2,05:34 AM,06:37 PM
D1172,C046,22.0,,19.1,290,1009.0,0.0,57,50,22.9,10.0,1.0,13.7,1,05:35 AM,06:35 PM
D1173,C046,23.0,,19.1,240,1015.0,0.0,47,50,24.0,8.0,1.0,10.1,1,05:35 AM,06:35 PM
D1174,C046,25.0,,6.8,180,1016.0,0.0,36,0,24.8,10.0,1.0,5.0,4,05:36 AM,06:34 PM
D1175,C046,26.0,,6.8,360,1016.0,0.0,32,0,25.1,10.0,1.0,1.1,4,05:37 AM,06:33 PM
D1176,C046,29.0,,11.2,140,1016.0,0.0,18,50,27.3,10.0,1.0,16.6,2,05:37 AM,06:31 PM
D1177,C046,27.0,,6.8,120,1016.0,0.0,25,50,25.2,10.0,1.0,5.8,2,05:38 AM,06:30 PM
D1178,C046,29.0,Partly Cloudy,3.6,10,1016.0,0.0,18,25,26.9,10.0,1.0,5.8,2,05:39 AM,06:28 PM
D1179,C046,28.0,,11.2,360,1016.0,0.0,23,25,26.0,10.0,1.0,7.9,3,05:40 AM,06:27 PM
D1180,C046,28.0,,11.2,360,1015.0,0.0,25,0,26.0,10.0,1.0,4.3,3,05:40 AM,06:25 PM
D1181,C046,27.0,,6.8,350,1013.0,0.0,21,50,25.2,10.0,1.0,6.5,2,05:41 AM,06:24 PM
D1182,C046,26.0,,15.1,310,1012.0,0.0,21,0,24.8,10.0,1.0,2.2,2,05:42 AM,06:23 PM
D1183,C046,29.0,,22.0,300,1010.0,0.0,12,0,26.9,10.0,1.0,25.2,1,05:43 AM,06:21 PM
D1184,C046,21.0,Clear and Sunny,19.1,300,1011.0,0.0,49,0,21.0,6.0,1.0,11.9,1,05:43 AM,06:20 PM
D1185,C046,25.0,,3.6,10,1013.0,0.0,32,0,24.8,10.0,1.0,2.9,2,05:44 AM,06:18 PM
D1186,C046,24.0,,3.6,10,1014.0,0.0,27,0,23.2,10.0,1.0,10.1,2,05:45 AM,06:17 PM
D1187,C046,33.0,,15.1,140,1011.0,0.0,11,25,30.9,10.0,8.0,13.7,2,05:46 AM,06:14 PM
D1188,C046,21.0,,15.1,280,1013.0,0.0,46,0,21.0,8.0,1.0,7.2,2,05:46 AM,06:14 PM
D1189,C046,20.0,,15.1,290,1015.0,0.0,43,0,20.0,10.0,1.0,0.7,3,05:47 AM,06:12 PM
D1190,C046,23.0,,6.8,290,1015.0,0.0,29,0,23.9,10.0,1.0,1.4,2,05:48 AM,06:11 PM
D1191,C046,25.0,,6.8,90,1014.0,0.0,28,0,25.0,10.0,1.0,16.6,2,05:49 AM,06:10 PM
D1192,C046,20.0,,11.2,290,1016.0,0.0,49,0,20.0,10.0,1.0,5.8,2,05:49 AM,06:08 PM
D1193,C046,20.0,Clear and Sunny,6.8,320,1020.0,0.0,46,0,20.0,10.0,1.0,6.6,3,05:50 AM,06:07 PM
D1194,C046,22.0,,3.6,10,1020.0,0.0,38,0,23.5,10.0,1.0,7.4,2,05:51 AM,06:05 PM
D1195,C046,22.0,,6.8,10,1021.0,0.0,35,0,23.3,10.0,1.0,7.9,2,05:52 AM,06:04 PM
D1196,C046,21.0,,6.8,360,1022.0,0.0,28,0,21.0,10.0,1.0,7.5,2,05:52 AM,06:02 PM
D1197,C047,14.0,,22.0,280,1012.0,0.0,88,75,12.6,10.0,4.0,20.9,1,06:28 AM,08:22 PM
D1198,C047,11.0,,20.2,270,1010.0,0.0,94,75,9.4,10.0,1.0,22.3,1,06:30 AM,08:20 PM
